a_type,day_of_week,time_of_day,a_parameter,fps,bitrate,total_frame_number,name,time_consumption,target
illegal_parking0,0,10,1,12,500,42953,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_10-00-00.mp4,2213.972814798355,564
illegal_parking0,0,11,1,12,500,30027,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_11-00-00.mp4,1654.5761346817017,966
people_counting,0,13,1,24,500,76509,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_13-00-00.mp4,3908.098902463913,57765
illegal_parking0,0,12,1,12,500,29194,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_12-00-00.mp4,1598.3788104057312,810
illegal_parking0,0,13,1,12,500,38257,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_13-00-00.mp4,2037.30708527565,871
people_counting,0,14,1,24,500,84421,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_14-00-01.mp4,4392.5908987522125,133672
illegal_parking0,0,14,1,12,500,42213,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_14-00-01.mp4,2289.7492747306824,7132
illegal_parking0,0,15,1,12,500,41823,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_15-00-00.mp4,2206.8316209316254,3367
people_counting,0,15,1,24,500,83646,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_15-00-00.mp4,4352.762944698334,115231
illegal_parking0,0,16,1,12,500,41430,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_16-00-01.mp4,2162.786246776581,700
illegal_parking0,0,17,1,12,500,38995,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_17-00-01.mp4,2026.363572359085,1004
people_counting,0,16,1,24,500,82855,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_16-00-01.mp4,4278.646022081375,45224
illegal_parking0,0,18,1,12,500,35611,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_18-00-00.mp4,1809.0694546699524,385
illegal_parking0,0,19,1,12,500,33298,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_19-00-00.mp4,1612.2122025489807,964
people_counting,0,17,1,24,500,77992,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_17-00-01.mp4,3908.81858086586,56899
illegal_parking0,0,20,1,12,500,31005,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_20-00-01.mp4,1601.810929775238,1288
illegal_parking0,0,21,1,12,500,22366,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_21-00-00.mp4,1255.0491354465485,546
illegal_parking0,0,22,1,12,500,15766,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_22-00-00.mp4,968.8544113636017,413
people_counting,0,18,1,24,500,71219,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_18-00-00.mp4,3037.055487394333,24998
illegal_parking0,0,23,1,12,500,13108,./storage_server_volume/converted_videos/12-500/2020-11-09_00-00-00/Pole1_2020-11-09_23-00-00.mp4,786.2636334896088,527
illegal_parking0,0,0,1,24,500,8833,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_00-00-00.mp4,625.474175453186,15
illegal_parking0,0,1,1,24,500,23382,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_01-00-00.mp4,1216.2927420139313,124
illegal_parking0,0,2,1,24,500,20631,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_02-00-00.mp4,1155.655037164688,0
people_counting,0,19,1,24,500,66592,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_19-00-00.mp4,2400.586879968643,32669
illegal_parking0,0,3,1,24,500,41296,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_03-00-00.mp4,2145.600788116455,0
people_counting,0,20,1,24,500,62013,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_20-00-01.mp4,2659.6757583618164,37513
illegal_parking0,0,4,1,24,500,33281,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_04-00-00.mp4,1750.6072425842285,51
people_counting,0,21,1,24,500,44738,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_21-00-00.mp4,2377.226987361908,22920
illegal_parking0,0,5,1,24,500,37690,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_05-00-01.mp4,1966.9001696109772,5
people_counting,0,22,1,24,500,31531,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_22-00-00.mp4,1719.6500129699707,9344
illegal_parking0,0,6,1,24,500,30405,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_06-00-00.mp4,1721.6829986572266,94
people_counting,0,23,1,24,500,26214,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_23-00-00.mp4,1443.1285438537598,10498
people_counting,0,0,1,12,100,4417,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_00-00-00.mp4,283.99189949035645,243
people_counting,0,1,1,12,100,11694,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_01-00-00.mp4,604.8480098247528,1063
people_counting,0,2,1,12,100,10314,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_02-00-00.mp4,550.2170343399048,10
people_counting,0,3,1,12,100,20649,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_03-00-00.mp4,1081.9503014087677,0
illegal_parking0,0,7,1,24,500,80178,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_07-00-00.mp4,4053.9244236946106,360
people_counting,0,4,1,12,100,16641,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_04-00-00.mp4,959.0251371860504,266
people_counting,0,5,1,12,100,18844,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_05-00-01.mp4,1057.0590646266937,560
people_counting,0,6,1,12,100,15202,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_06-00-00.mp4,870.4491174221039,2137
people_counting,0,7,1,12,100,40092,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_07-00-00.mp4,2120.992286682129,4393
illegal_parking0,0,8,1,24,500,86391,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_08-00-00.mp4,4331.92675280571,508
people_counting,0,8,1,12,100,43197,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_08-00-00.mp4,2258.0091366767883,6606
illegal_parking0,0,9,1,24,500,86401,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_09-00-00.mp4,4394.080044746399,1321
people_counting,0,9,1,12,100,43202,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_09-00-00.mp4,2273.7771446704865,15767
people_counting,0,10,1,12,100,42953,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_10-00-00.mp4,2275.6625850200653,11875
people_counting,0,11,1,12,100,30027,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_11-00-00.mp4,1628.5129685401917,12903
illegal_parking0,0,10,1,24,500,85901,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_10-00-00.mp4,4492.957837820053,1070
people_counting,0,12,1,12,100,29194,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_12-00-00.mp4,1566.839539527893,16023
people_counting,0,13,1,12,100,38257,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_13-00-00.mp4,2026.71213555336,21233
illegal_parking0,0,11,1,24,500,60053,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_11-00-00.mp4,3277.4985117912292,1870
people_counting,0,14,1,12,100,42213,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_14-00-01.mp4,2243.6759071350098,43265
illegal_parking0,0,12,1,24,500,58386,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_12-00-00.mp4,3171.661831140518,1564
people_counting,0,15,1,12,100,41823,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_15-00-00.mp4,2203.6566772460938,44758
people_counting,0,16,1,12,100,41430,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_16-00-01.mp4,2089.3480172157288,19621
illegal_parking0,0,13,1,24,500,76509,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_13-00-00.mp4,4072.8077869415283,1621
people_counting,0,17,1,12,100,38995,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_17-00-01.mp4,1912.1873364448547,20017
people_counting,0,18,1,12,100,35611,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_18-00-00.mp4,1874.7208125591278,9455
people_counting,0,19,1,12,100,33298,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_19-00-00.mp4,1199.6797351837158,11556
illegal_parking0,0,14,1,24,500,84421,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_14-00-01.mp4,4362.0233516693115,13101
people_counting,0,20,1,12,100,31005,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_20-00-01.mp4,1087.4104371070862,13859
people_counting,0,21,1,12,100,22366,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_21-00-00.mp4,813.4595274925232,8564
people_counting,0,22,1,12,100,15766,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_22-00-00.mp4,592.6848084926605,3733
people_counting,0,23,1,12,100,13108,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_23-00-00.mp4,515.8397409915924,3707
people_counting,0,0,1,1,10,369,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_00-00-00.mp4,18.55633783340454,10
people_counting,0,1,1,1,10,973,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_01-00-00.mp4,37.410070180892944,46
people_counting,0,2,1,1,10,859,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_02-00-00.mp4,40.07375359535217,0
people_counting,0,3,1,1,10,1721,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_03-00-00.mp4,61.32681941986084,0
people_counting,0,4,1,1,10,1389,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_04-00-00.mp4,51.61806845664978,17
people_counting,0,5,1,1,10,1571,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_05-00-01.mp4,59.49208450317383,28
people_counting,0,6,1,1,10,1264,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_06-00-00.mp4,45.920493841171265,89
people_counting,0,7,1,1,10,3348,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_07-00-00.mp4,116.37885761260986,189
people_counting,0,8,1,1,10,3601,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_08-00-00.mp4,124.1153154373169,266
people_counting,0,9,1,1,10,3602,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_09-00-00.mp4,123.4524564743042,727
people_counting,0,10,1,1,10,3581,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_10-00-00.mp4,123.43674731254578,464
people_counting,0,11,1,1,10,2509,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_11-00-00.mp4,85.53720045089722,451
people_counting,0,12,1,1,10,2431,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_12-00-00.mp4,85.3274495601654,571
people_counting,0,13,1,1,10,3188,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_13-00-00.mp4,110.9528238773346,793
people_counting,0,14,1,1,10,3518,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_14-00-01.mp4,120.31003212928772,2082
people_counting,0,15,1,1,10,3486,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_15-00-00.mp4,120.81107664108276,2096
people_counting,0,16,1,1,10,3454,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_16-00-01.mp4,120.20335054397583,904
people_counting,0,17,1,1,10,3249,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_17-00-01.mp4,109.94520401954651,774
illegal_parking0,0,15,1,24,500,83646,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_15-00-00.mp4,4316.232311010361,6595
people_counting,0,18,1,1,10,2971,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_18-00-00.mp4,104.59898447990417,374
people_counting,0,19,1,1,10,2774,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_19-00-00.mp4,97.3626172542572,369
people_counting,0,20,1,1,10,2587,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_20-00-01.mp4,91.88996434211731,532
people_counting,0,21,1,1,10,1862,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_21-00-00.mp4,65.09553647041321,318
people_counting,0,22,1,1,10,1315,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_22-00-00.mp4,47.79582858085632,147
people_counting,0,23,1,1,10,1093,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_23-00-00.mp4,45.465195417404175,160
illegal_parking0,0,16,1,24,500,82855,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_16-00-01.mp4,4332.536342382431,1289
illegal_parking0,0,17,1,24,500,77992,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_17-00-01.mp4,3966.843464612961,1901
illegal_parking0,0,18,1,24,500,71219,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_18-00-00.mp4,3582.092124223709,754
illegal_parking0,0,19,1,24,500,66592,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_19-00-00.mp4,3383.312936067581,1897
illegal_parking0,0,20,1,24,500,62013,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_20-00-01.mp4,3115.55006814003,2455
illegal_parking0,0,21,1,24,500,44738,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_21-00-00.mp4,1648.65287399292,1013
illegal_parking0,0,22,1,24,500,31531,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_22-00-00.mp4,1120.5441308021545,741
illegal_parking0,0,23,1,24,500,26214,./storage_server_volume/converted_videos/24-500/2020-11-09_00-00-00/Pole1_2020-11-09_23-00-00.mp4,959.7820460796356,1061
illegal_parking0,0,0,1,12,100,4417,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_00-00-00.mp4,212.57651448249817,2
illegal_parking0,0,1,1,12,100,11694,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_01-00-00.mp4,420.30971670150757,29
illegal_parking0,0,2,1,12,100,10314,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_02-00-00.mp4,381.5281159877777,0
illegal_parking0,0,3,1,12,100,20649,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_03-00-00.mp4,690.6666958332062,0
illegal_parking0,0,4,1,12,100,16641,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_04-00-00.mp4,555.954704284668,19
illegal_parking0,0,5,1,12,100,18844,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_05-00-01.mp4,614.4804022312164,1
illegal_parking0,0,6,1,12,100,15202,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_06-00-00.mp4,515.240394115448,31
illegal_parking0,0,7,1,12,100,40092,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_07-00-00.mp4,1228.8151586055756,138
illegal_parking0,0,8,1,12,100,43197,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_08-00-00.mp4,1327.3479616641998,149
illegal_parking0,0,9,1,12,100,43202,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_09-00-00.mp4,1348.4088716506958,380
illegal_parking0,0,10,1,12,100,42953,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_10-00-00.mp4,1341.406821012497,307
illegal_parking0,0,11,1,12,100,30027,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_11-00-00.mp4,971.284191608429,663
illegal_parking0,0,12,1,12,100,29194,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_12-00-00.mp4,937.3806729316711,594
illegal_parking0,0,13,1,12,100,38257,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_13-00-00.mp4,1217.9951746463776,549
illegal_parking0,0,14,1,12,100,42213,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_14-00-01.mp4,1340.538864850998,3501
illegal_parking0,0,15,1,12,100,41823,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_15-00-00.mp4,1317.0465998649597,2186
illegal_parking0,0,16,1,12,100,41430,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_16-00-01.mp4,1296.1532142162323,521
illegal_parking0,0,17,1,12,100,38995,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_17-00-01.mp4,1207.6779630184174,606
illegal_parking0,0,18,1,12,100,35611,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_18-00-00.mp4,1113.8401100635529,252
illegal_parking0,0,19,1,12,100,33298,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_19-00-00.mp4,1031.7306716442108,665
illegal_parking0,0,20,1,12,100,31005,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_20-00-01.mp4,972.3793058395386,845
illegal_parking0,0,21,1,12,100,22366,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_21-00-00.mp4,719.5091304779053,344
illegal_parking0,0,22,1,12,100,15766,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_22-00-00.mp4,529.6956059932709,280
illegal_parking0,0,23,1,12,100,13108,./storage_server_volume/converted_videos/12-100/2020-11-09_00-00-00/Pole1_2020-11-09_23-00-00.mp4,455.1137797832489,373
illegal_parking0,0,0,1,1,10,369,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_00-00-00.mp4,20.150572061538696,0
illegal_parking0,0,1,1,1,10,973,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_01-00-00.mp4,34.02670359611511,1
illegal_parking0,0,2,1,1,10,859,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_02-00-00.mp4,30.58585810661316,0
illegal_parking0,0,3,1,1,10,1721,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_03-00-00.mp4,57.565706968307495,0
illegal_parking0,0,4,1,1,10,1389,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_04-00-00.mp4,45.34483003616333,0
illegal_parking0,0,5,1,1,10,1571,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_05-00-01.mp4,50.41544008255005,0
illegal_parking0,0,6,1,1,10,1264,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_06-00-00.mp4,42.87023997306824,0
illegal_parking0,0,7,1,1,10,3348,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_07-00-00.mp4,101.6984965801239,6
illegal_parking0,0,8,1,1,10,3601,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_08-00-00.mp4,109.70871472358704,3
illegal_parking0,0,9,1,1,10,3602,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_09-00-00.mp4,110.49180579185486,10
illegal_parking0,0,10,1,1,10,3581,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_10-00-00.mp4,110.9470944404602,8
illegal_parking0,0,11,1,1,10,2509,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_11-00-00.mp4,79.99840426445007,27
illegal_parking0,0,12,1,1,10,2431,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_12-00-00.mp4,75.38316941261292,26
illegal_parking0,0,13,1,1,10,3188,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_13-00-00.mp4,100.34158372879028,25
illegal_parking0,0,14,1,1,10,3518,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_14-00-01.mp4,111.98252582550049,163
illegal_parking0,0,15,1,1,10,3486,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_15-00-00.mp4,108.86960291862488,95
illegal_parking0,0,16,1,1,10,3454,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_16-00-01.mp4,107.44246554374695,17
illegal_parking0,0,17,1,1,10,3249,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_17-00-01.mp4,97.93937611579895,16
illegal_parking0,0,18,1,1,10,2971,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_18-00-00.mp4,91.54618072509766,6
illegal_parking0,0,19,1,1,10,2774,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_19-00-00.mp4,85.80967688560486,18
illegal_parking0,0,20,1,1,10,2587,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_20-00-01.mp4,80.26157116889954,12
illegal_parking0,0,21,1,1,10,1862,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_21-00-00.mp4,60.13537359237671,15
illegal_parking0,0,22,1,1,10,1315,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_22-00-00.mp4,43.450562477111816,6
illegal_parking0,0,23,1,1,10,1093,./storage_server_volume/converted_videos/1-10/2020-11-09_00-00-00/Pole1_2020-11-09_23-00-00.mp4,39.414647579193115,5
